rq,setting,task,budget,repeat,tabpfn_auroc,baseline_auroc,delta,n_geographic_units_used,valid_pair
RQ1,Country-Agnostic I,3c,20,2,0.72883572969177,0.6857200360262085,0.04311569366556156,56,True
RQ1,Country-Agnostic I,3c,20,3,0.7088716610198188,0.689164434852297,0.019707226167521852,55,True
RQ1,Country-Agnostic I,3c,20,4,0.7043692591853382,0.6724499843223183,0.03191927486301993,56,True
RQ1,Country-Agnostic I,3c,20,5,0.7182450106026106,0.6740777790805073,0.044167231522103334,56,True
RQ1,Country-Agnostic I,3c,20,6,0.7132948682495075,0.6933967301279964,0.01989813812151109,52,True
RQ1,Country-Agnostic I,3c,20,7,0.7200712467392163,0.6905519360658082,0.029519310673408072,52,True
RQ1,Country-Agnostic I,3c,20,8,0.7220814703830803,0.6960113707077354,0.026070099675344904,54,True
RQ1,Country-Agnostic I,3c,20,9,0.7205765369471798,0.702860941676092,0.017715595271087792,56,True
RQ1,Country-Agnostic I,3c,30,0,0.7324804184843364,0.7180340520171482,0.01444636646718822,56,True
RQ1,Country-Agnostic I,3c,30,1,0.7462804939903047,0.7154796424819273,0.030800851508377414,44,True
RQ1,Country-Agnostic I,3c,30,2,0.7520851182059837,0.7077126655126579,0.04437245269332579,56,True
RQ1,Country-Agnostic I,3c,30,3,0.7327271652350401,0.7091634128839899,0.023563752351050238,55,True
RQ1,Country-Agnostic I,3c,30,4,0.7263816147262372,0.689961717670441,0.03641989705579618,56,True
RQ1,Country-Agnostic I,3c,30,5,0.7446948798222168,0.7036281021313666,0.04106677769085021,56,True
RQ1,Country-Agnostic I,3c,30,6,0.7420982226243769,0.722644012353804,0.019454210270572814,52,True
RQ1,Country-Agnostic I,3c,30,7,0.7439418827553018,0.7148729913940954,0.029068891361206384,52,True
RQ1,Country-Agnostic I,3c,30,8,0.7522395811971686,0.7314947159102813,0.02074486528688735,54,True
RQ1,Country-Agnostic I,3c,30,9,0.7484548943100295,0.7213724226150676,0.027082471694961918,56,True
RQ1,Country-Agnostic I,3c,40,0,0.7504370015679701,0.7366089919759694,0.0138280095920007,56,True
RQ1,Country-Agnostic I,3c,40,1,0.7678641673161941,0.7399622450904126,0.027901922225781473,44,True
RQ1,Country-Agnostic I,3c,40,2,0.7678708729719165,0.7285539763357318,0.03931689663618465,56,True
RQ1,Country-Agnostic I,3c,40,3,0.7479643752243919,0.7288084357005339,0.019155939523857968,55,True
RQ1,Country-Agnostic I,3c,40,4,0.743335130800771,0.6993960020259085,0.0439391287748625,56,True
RQ1,Country-Agnostic I,3c,40,5,0.7595242842651915,0.7205559583280411,0.03896832593715038,56,True
RQ1,Country-Agnostic I,3c,40,6,0.7544810765421909,0.7414035984832181,0.013077478058972747,52,True
RQ1,Country-Agnostic I,3c,40,7,0.7615627802835007,0.737733562912177,0.023829217371323708,52,True
RQ1,Country-Agnostic I,3c,40,8,0.768270841320892,0.7420480307968984,0.026222810523993556,54,True
RQ1,Country-Agnostic I,3c,40,9,0.75941402930538,0.7339216549789007,0.025492374326479328,56,True
RQ1,Country-Agnostic I,3c,50,0,0.7604327674164144,0.7489696560196217,0.01146311139679268,56,True
RQ1,Country-Agnostic I,3c,50,1,0.7772334257915354,0.7520973509548378,0.025136074836697664,44,True
RQ1,Country-Agnostic I,3c,50,2,0.7800705106776873,0.742600136686897,0.03747037399079034,56,True
RQ1,Country-Agnostic I,3c,50,3,0.7598586833502746,0.7417149603716939,0.01814372297858069,55,True
RQ1,Country-Agnostic I,3c,50,4,0.7614037153939146,0.7273984154091979,0.034005299984716686,56,True
RQ1,Country-Agnostic I,3c,50,5,0.7700973814319682,0.7294598848703415,0.04063749656162663,56,True
RQ1,Country-Agnostic I,3c,50,6,0.7689640710292274,0.7540176259829653,0.01494644504626208,52,True
RQ1,Country-Agnostic I,3c,50,7,0.7728040516818331,0.7451722853329683,0.027631766348864772,52,True
RQ1,Country-Agnostic I,3c,50,8,0.7803257257130597,0.7570187446049828,0.02330698110807694,54,True
RQ1,Country-Agnostic I,3c,50,9,0.7750230407059538,0.7465237573434351,0.028499283362518724,56,True
RQ1,Country-Agnostic II,2c,10,0,0.5675026165649543,0.5568609559731084,0.010641660591845903,8,True
RQ1,Country-Agnostic II,2c,10,1,0.5918532800846288,0.5140931554304113,0.07776012465421744,8,True
RQ1,Country-Agnostic II,2c,10,2,0.5798610541461634,0.558237161513854,0.02162389263230935,8,True
RQ1,Country-Agnostic II,2c,10,3,0.6130537890216979,0.6077599941150655,0.005293794906632399,8,True
RQ1,Country-Agnostic II,2c,10,4,0.5959608729900532,0.589371167808372,0.006589705181681227,8,True
RQ1,Country-Agnostic II,2c,10,5,0.6168291040501646,0.6211978360840094,-0.004368732033844802,8,True
RQ1,Country-Agnostic II,2c,10,6,0.5429074929707536,0.5930803893450246,-0.050172896374271025,8,True
RQ1,Country-Agnostic II,2c,10,7,0.5825043157710567,0.5088006480704268,0.07370366770062986,7,True
RQ1,Country-Agnostic II,2c,10,8,0.6188192131024368,0.5752777078412197,0.04354150526121714,8,True
RQ1,Country-Agnostic II,2c,10,9,0.6370352602742092,0.600356425595497,0.03667883467871225,8,True
RQ1,Country-Agnostic II,2c,20,0,0.6276773123818521,0.6155805051171348,0.01209680726471729,8,True
RQ1,Country-Agnostic II,2c,20,1,0.6656340950497309,0.5923085202142484,0.07332557483548252,8,True
RQ1,Country-Agnostic II,2c,20,2,0.6118883448651985,0.5676003115761978,0.04428803328900066,8,True
RQ1,Country-Agnostic II,2c,20,3,0.6468525553232893,0.6587176862563736,-0.011865130933084278,8,True
RQ1,Country-Agnostic II,2c,20,4,0.6248008499920461,0.5676699672449417,0.05713088274710443,8,True
RQ1,Country-Agnostic II,2c,20,5,0.6428620390482153,0.6354446243782079,0.0074174146700073385,8,True
RQ1,Country-Agnostic II,2c,20,6,0.5874861737817716,0.6088482779700295,-0.021362104188257902,8,True
RQ1,Country-Agnostic II,2c,20,7,0.6323919647333497,0.6053214870166236,0.027070477716726105,7,True
RQ1,Country-Agnostic II,2c,20,8,0.6529848948776309,0.6118081004039782,0.041176794473652745,8,True
RQ1,Country-Agnostic II,2c,20,9,0.6530489727515281,0.6436536617114,0.00939531104012803,8,True
RQ1,Country-Agnostic II,2c,30,0,0.6557220257475815,0.6157144357640142,0.04000758998356735,8,True
RQ1,Country-Agnostic II,2c,30,1,0.685787112855246,0.6471594666941775,0.03862764616106851,8,True
RQ1,Country-Agnostic II,2c,30,2,0.6411707874112107,0.639445891993755,0.0017248954174556852,8,True
RQ1,Country-Agnostic II,2c,30,3,0.6752930127561596,0.6761360730697752,-0.0008430603136155845,8,True
RQ1,Country-Agnostic II,2c,30,4,0.6440853978842871,0.6186151096081876,0.02547028827609954,8,True
RQ1,Country-Agnostic II,2c,30,5,0.6305107403039405,0.6498316455325635,-0.019320905228622953,8,True
RQ1,Country-Agnostic II,2c,30,6,0.589123630561704,0.6148572544045832,-0.02573362384287914,8,True
RQ1,Country-Agnostic II,2c,30,7,0.63899807803035,0.589496947395787,0.04950113063456307,7,True
RQ1,Country-Agnostic II,2c,30,8,0.6872419975762858,0.6427201551847421,0.044521842391543665,8,True
RQ1,Country-Agnostic II,2c,30,9,0.703460782572805,0.6608437827670444,0.042616999805760614,8,True
RQ1,Country-Agnostic II,2c,40,0,0.664333059031126,0.6317998376703051,0.03253322136082093,8,True
RQ1,Country-Agnostic II,2c,40,1,0.7151075216304796,0.6814351290147465,0.03367239261573318,8,True
RQ1,Country-Agnostic II,2c,40,2,0.667267741001452,0.6313022902828029,0.035965450718649095,8,True
RQ1,Country-Agnostic II,2c,40,3,0.6836766858322822,0.7157731969657812,-0.032096511133498984,8,True
RQ1,Country-Agnostic II,2c,40,4,0.6674699983908815,0.6283451134886398,0.03912488490224175,8,True
RQ1,Country-Agnostic II,2c,40,5,0.6384804316583971,0.6115232641167903,0.02695716754160682,8,True
RQ1,Country-Agnostic II,2c,40,6,0.6211765633935804,0.6174250676367002,0.0037514957568801632,8,True
RQ1,Country-Agnostic II,2c,40,7,0.6352493119698189,0.6131228909447822,0.022126421025036702,7,True
RQ1,Country-Agnostic II,2c,40,8,0.6926092648952703,0.6347071346580639,0.05790213023720636,8,True
RQ1,Country-Agnostic II,2c,40,9,0.705745322220245,0.6989714293966574,0.006773892823587646,8,True
RQ1,Country-Agnostic II,2c,50,0,0.6910494309471947,0.6834343814648653,0.0076150494823293835,8,True
RQ1,Country-Agnostic II,2c,50,1,0.6978410511017908,0.6722930997473202,0.025547951354470633,8,True
RQ1,Country-Agnostic II,2c,50,2,0.6920257619322989,0.6596875722642097,0.03233818966808921,8,True
RQ1,Country-Agnostic II,2c,50,3,0.6983509944943718,0.7268120233417196,-0.028461028847347802,8,True
RQ1,Country-Agnostic II,2c,50,4,0.6802331540604126,0.6477301656233285,0.0325029884370841,8,True
RQ1,Country-Agnostic II,2c,50,5,0.6608459081742266,0.6736143691300489,-0.012768460955822292,8,True
RQ1,Country-Agnostic II,2c,50,6,0.6156360815052696,0.6698195540053198,-0.05418347250005018,8,True
RQ1,Country-Agnostic II,2c,50,7,0.6578324895031923,0.625194626829774,0.03263786267341828,7,True
RQ1,Country-Agnostic II,2c,50,8,0.6883068187623769,0.6775305200477949,0.010776298714581967,8,True
RQ1,Country-Agnostic II,2c,50,9,0.7173497589786441,0.6907614826374957,0.026588276341148354,8,True
RQ1,Country-Agnostic II,3c,10,0,0.5981867194303102,0.6075940087109263,-0.009407289280616071,8,True
RQ1,Country-Agnostic II,3c,10,1,0.6103808366616527,0.5809330133594596,0.029447823302193088,6,True
RQ1,Country-Agnostic II,3c,10,2,0.6152282441670561,0.6041857466185764,0.011042497548479746,8,True
RQ1,Country-Agnostic II,3c,10,3,0.5904857187508028,0.5922475412323274,-0.0017618224815245664,8,True
RQ1,Country-Agnostic II,3c,10,4,0.5621274647409426,0.5518543765331148,0.010273088207827796,8,True
RQ1,Country-Agnostic II,3c,10,5,0.5488780667103703,0.5637302551538843,-0.014852188443513992,8,True
RQ1,Country-Agnostic II,3c,10,6,0.6015508401109486,0.5672146351411851,0.03433620496976353,8,True
RQ1,Country-Agnostic II,3c,10,7,0.6395063037926568,0.599273694152229,0.04023260964042785,7,True
RQ1,Country-Agnostic II,3c,10,8,0.5754143975287158,0.5676006165364837,0.007813780992232067,8,True
RQ1,Country-Agnostic II,3c,10,9,0.605527970787832,0.6125963718585339,-0.007068401070701835,8,True
RQ1,Country-Agnostic II,3c,20,0,0.6318066777655956,0.6483475922509903,-0.01654091448539463,8,True
RQ1,Country-Agnostic II,3c,20,1,0.6346732609264271,0.6316885156497729,0.002984745276654155,6,True
RQ1,Country-Agnostic II,3c,20,2,0.6502987179251107,0.6216231064675355,0.028675611457575245,8,True
RQ1,Country-Agnostic II,3c,20,3,0.6292777790698371,0.6288769373297125,0.00040084174012455787,8,True
RQ1,Country-Agnostic II,3c,20,4,0.5744943716014972,0.6171661537812729,-0.04267178217977574,8,True
RQ1,Country-Agnostic II,3c,20,5,0.5816700061079554,0.598982331175074,-0.01731232506711866,8,True
RQ1,Country-Agnostic II,3c,20,6,0.6002425138180176,0.5885120106346771,0.011730503183340568,8,True
RQ1,Country-Agnostic II,3c,20,7,0.6371132722988129,0.6333344680850874,0.0037788042137254507,7,True
RQ1,Country-Agnostic II,3c,20,8,0.6040733057231099,0.6004646702833705,0.0036086354397394382,8,True
RQ1,Country-Agnostic II,3c,20,9,0.6324940067446345,0.63018965468852,0.002304352056114567,8,True
RQ1,Country-Agnostic II,3c,30,0,0.6472166610057992,0.6656051000348537,-0.018388439029054515,8,True
RQ1,Country-Agnostic II,3c,30,1,0.6455492926348388,0.6438669852843234,0.001682307350515444,6,True
RQ1,Country-Agnostic II,3c,30,2,0.6688711251679398,0.6575301323472922,0.0113409928206476,8,True
RQ1,Country-Agnostic II,3c,30,3,0.6542357085823542,0.6571136928127731,-0.0028779842304188508,8,True
RQ1,Country-Agnostic II,3c,30,4,0.6075618567336306,0.630379694851366,-0.02281783811773541,8,True
RQ1,Country-Agnostic II,3c,30,5,0.5878860453537279,0.6176255111707394,-0.02973946581701148,8,True
RQ1,Country-Agnostic II,3c,30,6,0.6348349453709902,0.5905262812542511,0.04430866411673906,8,True
RQ1,Country-Agnostic II,3c,30,7,0.6887923690219362,0.6638801125926049,0.02491225642933126,7,True
RQ1,Country-Agnostic II,3c,30,8,0.652231829678527,0.6375938567766886,0.014637972901838436,8,True
RQ1,Country-Agnostic II,3c,30,9,0.6765602844452454,0.6778926390125961,-0.001332354567350702,8,True
RQ1,Country-Agnostic II,3c,40,0,0.6664218039614526,0.6808599475663911,-0.014438143604938558,8,True
RQ1,Country-Agnostic II,3c,40,1,0.6687601934693473,0.6591439216815114,0.009616271787835973,6,True
RQ1,Country-Agnostic II,3c,40,2,0.694066614387922,0.6790819384874369,0.014984675900485134,8,True
RQ1,Country-Agnostic II,3c,40,3,0.6682543462613824,0.6688319064838733,-0.0005775602224908916,8,True
RQ1,Country-Agnostic II,3c,40,4,0.6270753492540955,0.6321970959503281,-0.005121746696232665,8,True
RQ1,Country-Agnostic II,3c,40,5,0.6262408019372684,0.6296554972109102,-0.003414695273641799,8,True
RQ1,Country-Agnostic II,3c,40,6,0.6561497837474342,0.6376525568152991,0.01849722693213507,8,True
RQ1,Country-Agnostic II,3c,40,7,0.7022822067550966,0.6950692971782441,0.0072129095768525,7,True
RQ1,Country-Agnostic II,3c,40,8,0.6567862484994773,0.6550265058554333,0.0017597426440439934,8,True
RQ1,Country-Agnostic II,3c,40,9,0.6936276764522926,0.7080394355783826,-0.01441175912608994,8,True
RQ1,Country-Agnostic II,3c,50,0,0.6717933121419394,0.6959669944548861,-0.024173682312946698,8,True
RQ1,Country-Agnostic II,3c,50,1,0.6788609016792257,0.6795735222294099,-0.0007126205501841731,6,True
RQ1,Country-Agnostic II,3c,50,2,0.7021632238758004,0.6795461656289431,0.022617058246857336,8,True
RQ1,Country-Agnostic II,3c,50,3,0.6856716702105108,0.673481832164946,0.012189838045564838,8,True
RQ1,Country-Agnostic II,3c,50,4,0.6357964385540712,0.663252570125975,-0.027456131571903852,8,True
RQ1,Country-Agnostic II,3c,50,5,0.6218240720827727,0.6626811863010094,-0.04085711421823668,8,True
RQ1,Country-Agnostic II,3c,50,6,0.6623439933408519,0.6588713625027693,0.00347263083808258,8,True
RQ1,Country-Agnostic II,3c,50,7,0.6946659078998371,0.6885894520982847,0.006076455801552361,7,True
RQ1,Country-Agnostic II,3c,50,8,0.6611605157823565,0.6591978428615453,0.0019626729208112037,8,True
RQ1,Country-Agnostic II,3c,50,9,0.7183306687727296,0.7331870953329659,-0.014856426560236335,8,True
RQ1,Multi-country natural,2c,10,0,0.5931029969570877,0.6008564750639672,-0.007753478106879541,1,True
RQ1,Multi-country natural,2c,10,1,0.6192934279392989,0.5790332383282257,0.04026018961107314,1,True
RQ1,Multi-country natural,2c,10,2,0.6247502578987081,0.6128988792610326,0.011851378637675491,1,True
RQ1,Multi-country natural,2c,10,3,0.570314672728995,0.5630194657573174,0.007295206971677626,1,True
RQ1,Multi-country natural,2c,10,4,0.5980152207827245,0.5577709786108488,0.04024424217187572,1,True
RQ1,Multi-country natural,2c,10,5,0.5483785559056376,0.5784725376338189,-0.03009398172818134,1,True
RQ1,Multi-country natural,2c,10,6,0.5977124095522294,0.5777602284388526,0.01995218111337682,1,True
RQ1,Multi-country natural,2c,10,7,0.6053054753154459,0.59420342642859,0.011102048886855842,1,True
RQ1,Multi-country natural,2c,10,8,0.5611470362370723,0.5458169947965866,0.015330041440485664,1,True
RQ1,Multi-country natural,2c,10,9,0.6267287455562998,0.5845902698768819,0.042138475679417864,1,True
RQ1,Multi-country natural,2c,20,0,0.6009315861154215,0.6053893773633585,-0.004457791247936993,1,True
RQ1,Multi-country natural,2c,20,1,0.6521105335926829,0.6175454987211209,0.03456503487156204,1,True
RQ1,Multi-country natural,2c,20,2,0.670414349109292,0.6630384297594737,0.007375919349818294,1,True
RQ1,Multi-country natural,2c,20,3,0.6028611821540211,0.5846733447001988,0.018187837453822242,1,True
RQ1,Multi-country natural,2c,20,4,0.6330043634572189,0.5982737145689033,0.03473064888831556,1,True
RQ1,Multi-country natural,2c,20,5,0.603684603503284,0.6012492882128848,0.002435315290399198,1,True
RQ1,Multi-country natural,2c,20,6,0.6216376525178402,0.6094637828361167,0.012173869681723515,1,True
RQ1,Multi-country natural,2c,20,7,0.6329541775955837,0.5999906228674496,0.03296355472813406,1,True
RQ1,Multi-country natural,2c,20,8,0.5999020987016185,0.5736957786777716,0.02620632002384693,1,True
RQ1,Multi-country natural,2c,20,9,0.6690452941378011,0.6351920670870238,0.03385322705077731,1,True
RQ1,Multi-country natural,2c,30,0,0.6425272710090367,0.6347256528336885,0.007801618175348191,1,True
RQ1,Multi-country natural,2c,30,1,0.6702400213308977,0.641390991733581,0.02884902959731661,1,True
RQ1,Multi-country natural,2c,30,2,0.7069516128243698,0.6723404817042663,0.0346111311201035,1,True
RQ1,Multi-country natural,2c,30,3,0.6331524107227432,0.601059486596571,0.03209292412617215,1,True
RQ1,Multi-country natural,2c,30,4,0.6436368081662337,0.6140717463212654,0.02956506184496832,1,True
RQ1,Multi-country natural,2c,30,5,0.6332910532780354,0.6494827647182475,-0.016191711440212142,1,True
RQ1,Multi-country natural,2c,30,6,0.6649670228150153,0.6309522572246674,0.034014765590347884,1,True
RQ1,Multi-country natural,2c,30,7,0.6560830909154517,0.6409858521543934,0.015097238761058285,1,True
RQ1,Multi-country natural,2c,30,8,0.6142368702392712,0.5867355600248757,0.027501310214395502,1,True
RQ1,Multi-country natural,2c,30,9,0.6920850449479752,0.64473927338931,0.04734577155866515,1,True
RQ1,Multi-country natural,2c,40,0,0.6625633661292123,0.65186456259547,0.010698803533742307,1,True
RQ1,Multi-country natural,2c,40,1,0.6831529419791231,0.6502116381488903,0.03294130383023286,1,True
RQ1,Multi-country natural,2c,40,2,0.7360011929343088,0.7006859046337023,0.035315288300606484,1,True
RQ1,Multi-country natural,2c,40,3,0.6505594392346312,0.6260832149284835,0.02447622430614771,1,True
RQ1,Multi-country natural,2c,40,4,0.6638877729360085,0.6463587638630671,0.017529009072941415,1,True
RQ1,Multi-country natural,2c,40,5,0.6861258634330372,0.6677063030264017,0.018419560406635505,1,True
RQ1,Multi-country natural,2c,40,6,0.677827258864997,0.6394715251915248,0.038355733673472114,1,True
RQ1,Multi-country natural,2c,40,7,0.6782448974892312,0.6460803364519587,0.0321645610372725,1,True
RQ1,Multi-country natural,2c,40,8,0.6344452532927922,0.6064041334149377,0.028041119877854515,1,True
RQ1,Multi-country natural,2c,40,9,0.7152064038902535,0.6769605740864792,0.03824582980377422,1,True
RQ1,Multi-country natural,2c,50,0,0.6946932291124372,0.665331812086262,0.02936141702617523,1,True
RQ1,Multi-country natural,2c,50,1,0.6987058744902236,0.6745521834234419,0.02415369106678167,1,True
RQ1,Multi-country natural,2c,50,2,0.7495395632100362,0.7276527713721841,0.021886791837852138,1,True
RQ1,Multi-country natural,2c,50,3,0.6833505257175334,0.6500738846263143,0.033276641091219084,1,True
RQ1,Multi-country natural,2c,50,4,0.6783050695865859,0.6655507545144774,0.012754315072108446,1,True
RQ1,Multi-country natural,2c,50,5,0.6945058180773463,0.6730959371807388,0.021409880896607558,1,True
RQ1,Multi-country natural,2c,50,6,0.6876704958519347,0.6616387548192882,0.026031741032646494,1,True
RQ1,Multi-country natural,2c,50,7,0.6909846786289503,0.6571571988257661,0.033827479803184235,1,True
RQ1,Multi-country natural,2c,50,8,0.6454521202420362,0.6153435733267666,0.03010854691526965,1,True
RQ1,Multi-country natural,2c,50,9,0.7255391512281684,0.6794325650413564,0.04610658618681196,1,True
RQ1,Multi-country natural,3c,10,0,0.5783641465899705,0.6131321803865301,-0.03476803379655957,1,True
RQ1,Multi-country natural,3c,10,1,0.6187089743828996,0.6093817921379615,0.009327182244938115,1,True
RQ1,Multi-country natural,3c,10,2,0.5834798045203987,0.6081284466065829,-0.024648642086184225,1,True
RQ1,Multi-country natural,3c,10,3,0.5969619877991953,0.6143725477385384,-0.01741055993934315,1,True
RQ1,Multi-country natural,3c,10,4,0.6239205142237385,0.5992661520918987,0.024654362131839802,1,True
RQ1,Multi-country natural,3c,10,5,0.5888980159312037,0.5860236867091775,0.0028743292220262395,1,True
RQ1,Multi-country natural,3c,10,6,0.629740426627967,0.5978049858217752,0.03193544080619182,1,True
RQ1,Multi-country natural,3c,10,7,0.5653753344906612,0.6050145468513696,-0.03963921236070833,1,True
RQ1,Multi-country natural,3c,10,8,0.5983459359722283,0.6359200193239691,-0.03757408335174084,1,True
RQ1,Multi-country natural,3c,10,9,0.5939669324158331,0.5965096111934369,-0.002542678777603835,1,True
RQ1,Multi-country natural,3c,20,0,0.6516422120378796,0.6557489100613115,-0.004106698023431887,1,True
RQ1,Multi-country natural,3c,20,1,0.6420669149863909,0.6501956869466872,-0.008128771960296266,1,True
RQ1,Multi-country natural,3c,20,2,0.6372586283426224,0.6403658971345146,-0.0031072687918922703,1,True
RQ1,Multi-country natural,3c,20,3,0.6352090037928841,0.6687646409209899,-0.03355563712810572,1,True
RQ1,Multi-country natural,3c,20,4,0.671391712675403,0.6502754652678107,0.021116247407592326,1,True
RQ1,Multi-country natural,3c,20,5,0.6235373152242698,0.6375077324242023,-0.013970417199932528,1,True
RQ1,Multi-country natural,3c,20,6,0.6296268568773346,0.643771793674622,-0.014144936797287455,1,True
RQ1,Multi-country natural,3c,20,7,0.6173386598754739,0.644541297833778,-0.027202637958304132,1,True
RQ1,Multi-country natural,3c,20,8,0.63057500587643,0.6638364133515393,-0.033261407475109306,1,True
RQ1,Multi-country natural,3c,20,9,0.613028209360794,0.6299117642492724,-0.01688355488847837,1,True
RQ1,Multi-country natural,3c,30,0,0.6599060457477094,0.6995319312918884,-0.03962588554417901,1,True
RQ1,Multi-country natural,3c,30,1,0.677753693256346,0.6805572806437153,-0.0028035873873692996,1,True
RQ1,Multi-country natural,3c,30,2,0.661667063743481,0.6640831248527514,-0.0024160611092703954,1,True
RQ1,Multi-country natural,3c,30,3,0.6619778321849764,0.6923796618038424,-0.03040182961886595,1,True
RQ1,Multi-country natural,3c,30,4,0.696877383599622,0.687838345552149,0.00903903804747308,1,True
RQ1,Multi-country natural,3c,30,5,0.6572409776541076,0.6677761188747416,-0.010535141220634037,1,True
RQ1,Multi-country natural,3c,30,6,0.6774514479740595,0.6751764818488377,0.0022749661252218223,1,True
RQ1,Multi-country natural,3c,30,7,0.651433439794964,0.6763971073446807,-0.024963667549716684,1,True
RQ1,Multi-country natural,3c,30,8,0.6418824809579496,0.6948417440376558,-0.05295926307970611,1,True
RQ1,Multi-country natural,3c,30,9,0.6182207997470716,0.6558766238292436,-0.03765582408217205,1,True
RQ1,Multi-country natural,3c,40,0,0.6591203880104685,0.7152222815928956,-0.05610189358242712,1,True
RQ1,Multi-country natural,3c,40,1,0.6887168755697459,0.7088819881790833,-0.0201651126093374,1,True
RQ1,Multi-country natural,3c,40,2,0.6669126723084774,0.6830059725591805,-0.016093300250703102,1,True
RQ1,Multi-country natural,3c,40,3,0.6772089160778606,0.7080309441307729,-0.030822028052912342,1,True
RQ1,Multi-country natural,3c,40,4,0.720507867682198,0.7201832649238081,0.0003246027583898581,1,True
RQ1,Multi-country natural,3c,40,5,0.6646669800513232,0.692291054636265,-0.02762407458494176,1,True
RQ1,Multi-country natural,3c,40,6,0.7089757985054096,0.6925256130575148,0.016450185447894783,1,True
RQ1,Multi-country natural,3c,40,7,0.6849992263024397,0.7017523085894076,-0.016753082286967924,1,True
RQ1,Multi-country natural,3c,40,8,0.6709963703152547,0.7039918222286777,-0.03299545191342301,1,True
RQ1,Multi-country natural,3c,40,9,0.6546789371238646,0.6823960864430892,-0.027717149319224643,1,True
RQ1,Multi-country natural,3c,50,0,0.6944330559803648,0.7330541997207277,-0.03862114374036296,1,True
RQ1,Multi-country natural,3c,50,1,0.7191633860914486,0.7293745690646695,-0.010211182973220878,1,True
RQ1,Multi-country natural,3c,50,2,0.6990097187177923,0.6987577396210622,0.00025197909673002616,1,True
RQ1,Multi-country natural,3c,50,3,0.6956222852448007,0.729575916691664,-0.03395363144686325,1,True
RQ1,Multi-country natural,3c,50,4,0.744459039956427,0.7390471027222042,0.005411937234222841,1,True
RQ1,Multi-country natural,3c,50,5,0.7018793579670914,0.7114325484169562,-0.009553190449864801,1,True
RQ1,Multi-country natural,3c,50,6,0.7174229679565455,0.7095639671872198,0.007859000769325664,1,True
RQ1,Multi-country natural,3c,50,7,0.6877931903652442,0.7161278649847866,-0.02833467461954242,1,True
RQ1,Multi-country natural,3c,50,8,0.667400381244477,0.7250293710470229,-0.05762898980254594,1,True
RQ1,Multi-country natural,3c,50,9,0.6676733359420961,0.6926398598305356,-0.02496652388843945,1,True
RQ1,Multi-country balanced,2c,10,0,0.5043480282738095,0.5301897321428573,-0.025841703869047716,1,True
RQ1,Multi-country balanced,2c,10,1,0.6346368911552664,0.6244768770880957,0.010160014067170708,1,True
RQ1,Multi-country balanced,2c,10,2,0.501421724575302,0.5220016426506976,-0.02057991807539561,1,True
RQ1,Multi-country balanced,2c,10,3,0.642668979696736,0.6429626978007859,-0.0002937181040498782,1,True
RQ1,Multi-country balanced,2c,10,4,0.4880885873902633,0.4609803139132747,0.027108273476988576,1,True
RQ1,Multi-country balanced,2c,10,5,0.6118673821630916,0.6205336284831687,-0.008666246320077176,1,True
RQ1,Multi-country balanced,2c,10,6,0.4474160500374607,0.5014184576272613,-0.05400240758980063,1,True
RQ1,Multi-country balanced,2c,10,7,0.6469511205418823,0.6256289563382568,0.021322164203625538,1,True
RQ1,Multi-country balanced,2c,10,8,0.5404988321654989,0.5454032463836387,-0.004904414218139808,1,True
RQ1,Multi-country balanced,2c,10,9,0.6263206678459786,0.5324381467031769,0.09388252114280171,1,True
RQ1,Multi-country balanced,2c,20,0,0.5648995535714286,0.5590680803571428,0.005831473214285787,1,True
RQ1,Multi-country balanced,2c,20,1,0.6660524002110075,0.6342324599964831,0.03181994021452439,1,True
RQ1,Multi-country balanced,2c,20,2,0.5536070737945231,0.5984108913979166,-0.04480381760339347,1,True
RQ1,Multi-country balanced,2c,20,3,0.6783786760656462,0.6775457098799427,0.0008329661857034987,1,True
RQ1,Multi-country balanced,2c,20,4,0.5102664715793208,0.5034517158818834,0.006814755697437391,1,True
RQ1,Multi-country balanced,2c,20,5,0.6671376665320953,0.6470290719563806,0.020108594575714678,1,True
RQ1,Multi-country balanced,2c,20,6,0.5000462998038572,0.4556658332701971,0.04438046653366007,1,True
RQ1,Multi-country balanced,2c,20,7,0.6852625286519056,0.64364749149845,0.0416150371534556,1,True
RQ1,Multi-country balanced,2c,20,8,0.5656146342420852,0.5838608216059197,-0.018246187363834432,1,True
RQ1,Multi-country balanced,2c,20,9,0.6494020646036784,0.6260813725252623,0.02332069207841614,1,True
RQ1,Multi-country balanced,2c,30,0,0.5662853422619047,0.5037806919642858,0.06250465029761898,1,True
RQ1,Multi-country balanced,2c,30,1,0.6627536486724108,0.6731914893617021,-0.010437840689291322,1,True
RQ1,Multi-country balanced,2c,30,2,0.5517071091427027,0.5595019025637827,-0.007794793421080026,1,True
RQ1,Multi-country balanced,2c,30,3,0.7191458310386607,0.6607647685134193,0.058381062525241445,1,True
RQ1,Multi-country balanced,2c,30,4,0.5354682096302208,0.5325685022612398,0.0028997073689810415,1,True
RQ1,Multi-country balanced,2c,30,5,0.6889450359033444,0.6414519194567551,0.04749311644658938,1,True
RQ1,Multi-country balanced,2c,30,6,0.4816147687956159,0.5371198154742363,-0.055505046678620384,1,True
RQ1,Multi-country balanced,2c,30,7,0.6961571806920795,0.660207204247014,0.03594997644506559,1,True
